Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS PORTAL DE VERSALLES,TERPEL,CARRERA 28 CALLE 45 Y 46,GASOLINA CORRIENTE OXIGENADA,9250,A,CARRERA 28 CALLE 45 Y 46,"CARRERA 28 CALLE 45 Y 46, Palmira, Colombia","(3.54039, -76.29683)",3.54039,-76.29683
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,CERON ZAPATA Y CIA LTDA,MOBIL,Calle 42 No 31 - 71,BIODIESEL EXTRA,9061,A,Calle 42 No 31 - 71,"Calle 42 No 31 - 71, Palmira, Colombia","(3.53824, -76.30069)",3.53824,-76.30069
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,CERON ZAPATA Y CIA LTDA,MOBIL,Calle 42 No 31 - 71,GASOLINA CORRIENTE OXIGENADA,9118,A,Calle 42 No 31 - 71,"Calle 42 No 31 - 71, Palmira, Colombia","(3.53824, -76.30069)",3.53824,-76.30069
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SAN FLORIAN SAS,ZEUSS,CARRERA 27 No. 32-60,GASOLINA CORRIENTE OXIGENADA,9360,A,CARRERA 27 No. 32-60,"CARRERA 27 No. 32-60, Palmira, Colombia","(3.52892, -76.29759)",3.52892,-76.29759
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SAN FLORIAN SAS,ZEUSS,CARRERA 27 No. 32-60,BIODIESEL EXTRA,9100,A,CARRERA 27 No. 32-60,"CARRERA 27 No. 32-60, Palmira, Colombia","(3.52892, -76.29759)",3.52892,-76.29759
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SERVIBERNA,MOBIL,CARRERA 32 # 11-20,GASOLINA CORRIENTE OXIGENADA,8997,A,CARRERA 32 No 11-20,"CARRERA 32 # 11-20, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SERVIBERNA,MOBIL,CARRERA 32 # 11-20,BIODIESEL EXTRA,9095,A,CARRERA 32 No 11-20,"CARRERA 32 # 11-20, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO DISTRACOM PARQUE DEL AZUCAR,MOBIL,Calle 42 No.34 B-141,GASOLINA CORRIENTE OXIGENADA,8500,A,Calle 42 No.34 B-141,"Calle 42 No.34 B-141, Palmira, Colombia","(3.54348, -76.30464)",3.54348,-76.30464
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO DISTRACOM PARQUE DEL AZUCAR,MOBIL,Calle 42 No.34 B-141,BIODIESEL EXTRA,8760,A,Calle 42 No.34 B-141,"Calle 42 No.34 B-141, Palmira, Colombia","(3.54348, -76.30464)",3.54348,-76.30464
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SERVICENTRO ESSO VERSALLES,MOBIL,CARRERA 28 No. 41-68,GASOLINA CORRIENTE OXIGENADA,9440,A,CARRERA 28 No. 41-68,"CARRERA 28 No. 41-68, Palmira, Colombia","(3.53748, -76.29718)",3.53748,-76.29718
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SERVICENTRO ESSO VERSALLES,MOBIL,CARRERA 28 No. 41-68,BIODIESEL EXTRA,9310,A,CARRERA 28 No. 41-68,"CARRERA 28 No. 41-68, Palmira, Colombia","(3.53748, -76.29718)",3.53748,-76.29718
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SERVICENTRO ESSO VERSALLES,MOBIL,CARRERA 28 No. 41-68,GASOLINA EXTRA OXIGENADA,16690,A,CARRERA 28 No. 41-68,"CARRERA 28 No. 41-68, Palmira, Colombia","(3.53748, -76.29718)",3.53748,-76.29718
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO AUTOMOTRIZ SERVICENTRO LA NORTE PALMIRA,MOBIL,CARRERA 28 No. 39-20,BIODIESEL EXTRA,9310,A,CARRERA 28 No. 39-20,"CARRERA 28 No. 39-20, Palmira, Colombia","(3.53579, -76.29745)",3.53579,-76.29745
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO AUTOMOTRIZ SERVICENTRO LA NORTE PALMIRA,MOBIL,CARRERA 28 No. 39-20,GASOLINA EXTRA OXIGENADA,18490,A,CARRERA 28 No. 39-20,"CARRERA 28 No. 39-20, Palmira, Colombia","(3.53579, -76.29745)",3.53579,-76.29745
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO AUTOMOTRIZ SERVICENTRO LA NORTE PALMIRA,MOBIL,CARRERA 28 No. 39-20,GASOLINA CORRIENTE OXIGENADA,9330,A,CARRERA 28 No. 39-20,"CARRERA 28 No. 39-20, Palmira, Colombia","(3.53579, -76.29745)",3.53579,-76.29745
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO AUTOMOTRIZ LAS VICTORIAS,TERPEL,CARRERA 32 No. 15-05,GASOLINA CORRIENTE OXIGENADA,9125,A,CARRERA 32 No. 15-05,"CARRERA 32 No. 15-05, Palmira, Colombia","(3.53198, -76.30198)",3.53198,-76.30198
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO AUTOMOTRIZ LAS VICTORIAS,TERPEL,CARRERA 32 No. 15-05,BIODIESEL EXTRA,9253,A,CARRERA 32 No. 15-05,"CARRERA 32 No. 15-05, Palmira, Colombia","(3.53198, -76.30198)",3.53198,-76.30198
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA COPA DE ORO,BIOMAX,CALLE 10 # 12 - 75,GASOLINA CORRIENTE OXIGENADA,9476,A,CALLE 10 No 12 - 75,"CALLE 10 # 12 - 75, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA COPA DE ORO,BIOMAX,CALLE 10 # 12 - 75,BIODIESEL EXTRA,9298,A,CALLE 10 No 12 - 75,"CALLE 10 # 12 - 75, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA COLOMBINA,TERPEL,CARRERA 15 No 28-24,GASOLINA CORRIENTE OXIGENADA,9249,A,CARRERA 15 No 28-24,"CARRERA 15 No 28-24, Palmira, Colombia","(3.52433, -76.28883)",3.52433,-76.28883
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA COLOMBINA,TERPEL,CARRERA 15 No 28-24,BIODIESEL EXTRA,9274,A,CARRERA 15 No 28-24,"CARRERA 15 No 28-24, Palmira, Colombia","(3.52433, -76.28883)",3.52433,-76.28883
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA 42,TERPEL,CALLE 42 No. 34B-63,GASOLINA CORRIENTE OXIGENADA,8890,A,CALLE 42 No. 34B-63,"CALLE 42 No. 34B-63, Palmira, Colombia","(3.53855, -76.306)",3.53855,-76.306
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA 42,TERPEL,CALLE 42 No. 34B-63,BIODIESEL EXTRA,8840,A,CALLE 42 No. 34B-63,"CALLE 42 No. 34B-63, Palmira, Colombia","(3.53855, -76.306)",3.53855,-76.306
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO Y SERVITECA LA PRIMERA,TERPEL,Carrera 1E No. 33D-18,BIODIESEL EXTRA,9200,A,Carrera 1E No. 33D-18,"Carrera 1E No. 33D-18, Palmira, Colombia","(3.52998, -76.27718)",3.52998,-76.27718
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO Y SERVITECA LA PRIMERA,TERPEL,Carrera 1E No. 33D-18,GASOLINA CORRIENTE OXIGENADA,9070,A,Carrera 1E No. 33D-18,"Carrera 1E No. 33D-18, Palmira, Colombia","(3.52998, -76.27718)",3.52998,-76.27718
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PALMIRANA,TERPEL,CARRERA 35 No. 41-55,GASOLINA CORRIENTE OXIGENADA,9090,A,CARRERA 35 No. 41-55,"CARRERA 35 No. 41-55, Palmira, Colombia","(3.53801, -76.30753)",3.53801,-76.30753
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PALMIRANA,TERPEL,CARRERA 35 No. 41-55,BIODIESEL EXTRA,8880,A,CARRERA 35 No. 41-55,"CARRERA 35 No. 41-55, Palmira, Colombia","(3.53801, -76.30753)",3.53801,-76.30753
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO ALAMEDA PALMIRA,TEXACO,CARRERA 28 No. 69-80,BIODIESEL EXTRA,9300,A,CARRERA 28 No. 69-80,"CARRERA 28 No. 69-80, Palmira, Colombia","(3.55599, -76.29161)",3.55599,-76.29161
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO ALAMEDA PALMIRA,TEXACO,CARRERA 28 No. 69-80,GASOLINA CORRIENTE OXIGENADA,9330,A,CARRERA 28 No. 69-80,"CARRERA 28 No. 69-80, Palmira, Colombia","(3.55599, -76.29161)",3.55599,-76.29161
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SOLO PORTI,BIOMAX,VIA SN SN No. 3131 CORREGIMIENTO DE TIENDA NUEVA DE PALMIRA,BIODIESEL EXTRA,9328,A,VIA SN SN No. 3131 CORREGIMIENTO DE TIENDA NUEVA DE PALMIRA,"VIA SN SN No. 3131 CORREGIMIENTO DE TIENDA NUEVA DE PALMIRA, Palmira, Colombia","(3.57067, -76.22179)",3.57067,-76.22179
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO SOLO PORTI,BIOMAX,VIA SN SN No. 3131 CORREGIMIENTO DE TIENDA NUEVA DE PALMIRA,GASOLINA CORRIENTE OXIGENADA,9354,A,VIA SN SN No. 3131 CORREGIMIENTO DE TIENDA NUEVA DE PALMIRA,"VIA SN SN No. 3131 CORREGIMIENTO DE TIENDA NUEVA DE PALMIRA, Palmira, Colombia","(3.57067, -76.22179)",3.57067,-76.22179
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PLAZA CAMPESTRE,TEXACO,CALLE 44 No. 13-45,GASOLINA CORRIENTE OXIGENADA,9150,A,CALLE 44 No. 13-45,"CALLE 44 No. 13-45, Palmira, Colombia","(3.45859, -76.46115)",3.45859,-76.46115
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PLAZA CAMPESTRE,TEXACO,CALLE 44 No. 13-45,BIODIESEL EXTRA,9250,A,CALLE 44 No. 13-45,"CALLE 44 No. 13-45, Palmira, Colombia","(3.45859, -76.46115)",3.45859,-76.46115
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS GRAN PARADOR DE ROZO,BIOMAX,KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA,GASOLINA EXTRA OXIGENADA,9350,A,KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA,"KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA, Palmira, Colombia","(3.51012, -76.43224)",3.51012,-76.43224
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS GRAN PARADOR DE ROZO,BIOMAX,KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA,GASOLINA CORRIENTE OXIGENADA,9350,A,KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA,"KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA, Palmira, Colombia","(3.51012, -76.43224)",3.51012,-76.43224
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS GRAN PARADOR DE ROZO,BIOMAX,KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA,BIODIESEL EXTRA,9160,A,KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA,"KILOMETRO 7 VIA PALMASECA - ROZO DE PALMIRA, Palmira, Colombia","(3.51012, -76.43224)",3.51012,-76.43224
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO EL CENTRO PALMIRA,TEXACO,CALLE 29 No. 32-15,GASOLINA CORRIENTE OXIGENADA,9330,A,CALLE 29 No. 32-15,"CALLE 29 No. 32-15, Palmira, Colombia","(3.5265, -76.30292)",3.5265,-76.30292
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO EL CENTRO PALMIRA,TEXACO,CALLE 29 No. 32-15,BIODIESEL EXTRA,9250,A,CALLE 29 No. 32-15,"CALLE 29 No. 32-15, Palmira, Colombia","(3.5265, -76.30292)",3.5265,-76.30292
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PLAZA MADERO,MOBIL,Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900,GASOLINA EXTRA OXIGENADA,16650,A,Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900,"Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PLAZA MADERO,MOBIL,Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900,GASOLINA CORRIENTE OXIGENADA,9300,A,Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900,"Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PLAZA MADERO,MOBIL,Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900,BIODIESEL EXTRA,9200,A,Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900,"Palmira VÃ­a Glorieta IntersecciÃ³n Desnivel Calzada Derecha Km. 12 900, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS TERPEL PALMIRA,TERPEL,CALLE 42 CARRERA 43 ESQUINA,GASOLINA EXTRA OXIGENADA,17450,A,CALLE 42 CARRERA 43 ESQUINA,"CALLE 42 CARRERA 43 ESQUINA, Palmira, Colombia","(3.53861, -76.31307)",3.53861,-76.31307
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS TERPEL PALMIRA,TERPEL,CALLE 42 CARRERA 43 ESQUINA,GASOLINA CORRIENTE OXIGENADA,9020,A,CALLE 42 CARRERA 43 ESQUINA,"CALLE 42 CARRERA 43 ESQUINA, Palmira, Colombia","(3.53861, -76.31307)",3.53861,-76.31307
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS TERPEL PALMIRA,TERPEL,CALLE 42 CARRERA 43 ESQUINA,BIODIESEL EXTRA,8890,A,CALLE 42 CARRERA 43 ESQUINA,"CALLE 42 CARRERA 43 ESQUINA, Palmira, Colombia","(3.53861, -76.31307)",3.53861,-76.31307
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS TERPEL SAN AGUSTIN,TERPEL,VIA RECTA CALI-PALMIRA KILOMETRO 12,BIODIESEL EXTRA,8880,A,VIA RECTA CALI-PALMIRA KILOMETRO 12,"VIA RECTA CALI-PALMIRA KILOMETRO 12, Palmira, Colombia","(7.48259, -73.9324)",7.48259,-73.9324
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS TERPEL SAN AGUSTIN,TERPEL,VIA RECTA CALI-PALMIRA KILOMETRO 12,GASOLINA EXTRA OXIGENADA,17970,A,VIA RECTA CALI-PALMIRA KILOMETRO 12,"VIA RECTA CALI-PALMIRA KILOMETRO 12, Palmira, Colombia","(7.48259, -73.9324)",7.48259,-73.9324
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS TERPEL SAN AGUSTIN,TERPEL,VIA RECTA CALI-PALMIRA KILOMETRO 12,GASOLINA CORRIENTE OXIGENADA,9090,A,VIA RECTA CALI-PALMIRA KILOMETRO 12,"VIA RECTA CALI-PALMIRA KILOMETRO 12, Palmira, Colombia","(7.48259, -73.9324)",7.48259,-73.9324
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS LA ITALIA,TEXACO,CALLE 10 CON DIAGONAL 28 ESQUINA,GASOLINA CORRIENTE OXIGENADA,9330,A,CALLE 10 CON DIAGONAL 28 ESQUINA,"CALLE 10 CON DIAGONAL 28 ESQUINA, Palmira, Colombia","(3.54934, -76.29366)",3.54934,-76.29366
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS LA ITALIA,TEXACO,CALLE 10 CON DIAGONAL 28 ESQUINA,BIODIESEL EXTRA,9300,A,CALLE 10 CON DIAGONAL 28 ESQUINA,"CALLE 10 CON DIAGONAL 28 ESQUINA, Palmira, Colombia","(3.54934, -76.29366)",3.54934,-76.29366
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACIÃ“N DE SERVICIO ROZO PALMIRA S.A.S,TEXACO,AVENIDA 9 No. 13-638,BIODIESEL EXTRA,9280,A,AVENIDA 9 No. 13-638,"AVENIDA 9 No. 13-638, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACIÃ“N DE SERVICIO ROZO PALMIRA S.A.S,TEXACO,AVENIDA 9 No. 13-638,GASOLINA CORRIENTE OXIGENADA,9449,A,AVENIDA 9 No. 13-638,"AVENIDA 9 No. 13-638, Palmira, Colombia","('NA', 'NA')",Empty,Empty
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACIÃ“N DE SERVICIO BRISAS DE CORONADO S.A.S,TEXACO,Carrera 38 No 62 12 Barrio Coronado,GASOLINA CORRIENTE OXIGENADA,9153,A,Carrera 38 No 62 12 Barrio Coronado,"Carrera 38 No 62 12 Barrio Coronado, Palmira, Colombia","(3.55009, -76.30926)",3.55009,-76.30926
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACIÃ“N DE SERVICIO BRISAS DE CORONADO S.A.S,TEXACO,Carrera 38 No 62 12 Barrio Coronado,BIODIESEL EXTRA,9050,A,Carrera 38 No 62 12 Barrio Coronado,"Carrera 38 No 62 12 Barrio Coronado, Palmira, Colombia","(3.55009, -76.30926)",3.55009,-76.30926
